GO:0017148	,TC206820,TC225248,TC220706,TC210263,TC202478,TC205054,TC205092,TC224949,TC202717	9
GO:0046321	,TC206820,TC223129,TC224949	3
GO:0000187	,TC206820,TC210736,TC199447,TC221275,TC221276,TC229910,TC201097,TC224788,TC204485,TC200580,TC207103,TC203215,TC224949,TC226929,TC223647,TC202719,TC226263,TC207301,TC220407,TC209310,TC209383,TC205411,TC225772,TC222431,TC204831	25
GO:0008286	,TC206820,TC233631,TC222697,TC210263,TC205766,TC205054,TC221414,TC207046,TC200601,TC200602,TC203990,TC203215,TC232740,TC224949,TC221622,TC219713,TC219714,TC219716,TC207288,TC220310,TC202717,TC219126,TC230279,TC222490,TC221116	25
GO:0046326	,TC206820,TC219335,TC224949,TC201508,TC201509	5
GO:0046318	,TC206820,TC224949	2
GO:0045542	,TC206820,TC224949	2
GO:0006695	,TC206820,TC219997,TC207558,TC207574,TC220614,TC220615,TC220620,TC220621,TC199565,TC201073,TC220019,TC220020,TC218849,TC218854,TC200569,TC200570,TC221518,TC230760,TC222924,TC224949,TC203415,TC201510,TC201511,TC200915	24
GO:0045722	,TC206820,TC223129,TC219335,TC224949,TC201508,TC201509	6
GO:0001666	,TC206820,TC221924,TC224514,TC201025,TC201026,TC201027,TC201028,TC201030,TC206402,TC203913,TC236617,TC199860,TC224949,TC200781,TC222490	15
GO:0045768	,TC206820,TC224949	2
GO:0006366	,TC223807,TC219944,TC219947,TC224489,TC203509,TC221156,TC206866,TC206873,TC202903,TC205512,TC202979,TC219283,TC202980,TC202981,TC199433,TC225124,TC224558,TC214002,TC221250,TC221282,TC219307,TC216020,TC230474,TC219385,TC225964,TC223294,TC205677,TC202359,TC235795,TC202378,TC221300,TC201784,TC214104,TC224688,TC227262,TC214181,TC220764,TC223344,TC210277,TC203075,TC202482,TC224729,TC204404,TC204405,TC231972,TC201113,TC204462,TC207083,TC200571,TC200573,TC200576,TC200588,TC205813,TC210350,TC223472,TC210373,TC203187,TC228740,TC228764,TC222106,TC205137,TC224842,TC201998,TC222184,TC201201,TC224884,TC220904,TC221561,TC220905,TC227494,TC206513,TC219625,TC219626,TC223526,TC220981,TC219655,TC219656,TC219657,TC203216,TC205936,TC203273,TC228820,TC209169,TC222960,TC222965,TC222966,TC222999,TC222213,TC207923,TC224917,TC225583,TC222251,TC205273,TC221631,TC221632,TC224995,TC227562,TC230804,TC201380,TC223605,TC203315,TC211195,TC200794,TC219048,TC200072,TC219063,TC219064,TC219079,TC230195,TC202031,TC212599,TC222390,TC221740,TC201433,TC217883,TC211205,TC201462,TC201480,TC201481,TC200827,TC219824,TC219825,TC219826,TC221047,TC221048,TC221049,TC221050,TC230962,TC219875,TC200896,TC221087,TC213247,TC203483,TC206065,TC202105,TC202106,TC202107,TC228331,TC204817,TC201524,TC202199,TC201578	142
GO:0042098	,TC221121,TC223849,TC204954,TC221364,TC218841,TC201221,TC200680,TC204078	8
GO:0000320	,TC221121,TC225853,TC218841,TC218893	4
GO:0045444	,TC221121,TC225853,TC218841,TC218893,TC207923,TC221631,TC221632,TC227562	8
GO:0008152	,TC221122,TC221144,TC204179,TC220517,TC221182,TC227074,TC203556,TC227094,TC202918,TC202929,TC209488,TC200268,TC226488,TC205519,TC199400,TC222504,TC199420,TC223183,TC202212,TC199456,TC199473,TC199485,TC221921,TC199490,TC215374,TC201614,TC201688,TC227130,TC234356,TC203620,TC223951,TC223952,TC200307,TC220650,TC223232,TC225945,TC219388,TC223267,TC225971,TC205658,TC199578,TC199579,TC201722,TC208287,TC201001,TC203704,TC231137,TC220713,TC220714,TC201067,TC219400,TC230505,TC200428,TC223323,TC200474,TC220012,TC200496,TC220063,TC201888,TC204432,TC221432,TC221460,TC201152,TC201158,TC201163,TC230603,TC207060,TC209755,TC220884,TC200562,TC218918,TC203141,TC203183,TC199756,TC218978,TC220179,TC220180,TC201907,TC212332,TC201912,TC222114,TC211703,TC222181,TC228071,TC201212,TC201217,TC201218,TC224881,TC211793,TC201255,TC201264,TC200609,TC201265,TC201266,TC221595,TC200619,TC220949,TC201287,TC201288,TC220950,TC200638,TC200642,TC200648,TC223520,TC220200,TC220219,TC203249,TC199815,TC220235,TC222924,TC202606,TC220268,TC199858,TC226178,TC220291,TC220296,TC222226,TC228162,TC207999,TC228187,TC221653,TC224209,TC201361,TC211134,TC219709,TC201381,TC201382,TC201395,TC200746,TC200747,TC200748,TC200749,TC219732,TC219761,TC200787,TC226204,TC202707,TC226231,TC202711,TC202712,TC203377,TC203378,TC209290,TC219080,TC219085,TC202797,TC225697,TC201417,TC202089,TC201473,TC230924,TC219835,TC200851,TC221046,TC203415,TC219876,TC219877,TC220411,TC220412,TC219893,TC200113,TC220446,TC220447,TC220449,TC220455,TC230222,TC220472,TC220473,TC203499,TC220492,TC200179,TC200180,TC200181,TC200182,TC200183,TC223096,TC223099,TC205464,TC202141,TC202166,TC225097,TC204112,TC225098,TC219905,TC204130	185
GO:0006704	,TC221122	1
GO:0007186	,TC221123,TC204158,TC234249,TC223828,TC224488,TC204184,TC219978,TC226428,TC223127,TC199404,TC225848,TC230389,TC219292,TC222514,TC222515,TC219298,TC205534,TC223185,TC199447,TC199453,TC208110,TC199478,TC225126,TC221922,TC204954,TC212040,TC228497,TC211415,TC207554,TC221211,TC227105,TC224570,TC220606,TC206981,TC219306,TC230433,TC223244,TC225932,TC223261,TC210186,TC228523,TC202335,TC202351,TC199585,TC225229,TC208249,TC227912,TC224602,TC224605,TC218055,TC207649,TC211528,TC201767,TC234408,TC207675,TC221339,TC229917,TC231124,TC213502,TC203743,TC226610,TC227272,TC220736,TC203750,TC203751,TC230527,TC219439,TC220785,TC220004,TC200495,TC233124,TC220023,TC218851,TC203071,TC228672,TC208363,TC222007,TC225352,TC225358,TC224709,TC231935,TC225384,TC222044,TC207780,TC231987,TC204485,TC220818,TC220819,TC220829,TC227373,TC200532,TC200533,TC216991,TC230647,TC218908,TC200580,TC218939,TC205837,TC225405,TC235200,TC202590,TC201952,TC217657,TC224875,TC224879,TC207103,TC201221,TC220903,TC207126,TC201245,TC224113,TC227457,TC200607,TC224146,TC213753,TC207199,TC226879,TC230764,TC206565,TC200680,TC205910,TC230778,TC219690,TC206599,TC208502,TC233375,TC228846,TC209194,TC202679,TC205233,TC221622,TC221624,TC227521,TC227529,TC214421,TC207212,TC221667,TC200704,TC226929,TC230811,TC200736,TC200737,TC200738,TC223647,TC200780,TC226212,TC230892,TC213122,TC226240,TC219026,TC202728,TC203389,TC226263,TC209289,TC232853,TC202778,TC228238,TC204718,TC214504,TC204746,TC201418,TC211202,TC232187,TC234103,TC200820,TC200821,TC224350,TC224367,TC229619,TC223737,TC204078,TC200871,TC200878,TC200885,TC200886,TC209310,TC206004,TC203464,TC203465,TC209357,TC208707,TC209383,TC200167,TC200168,TC200169,TC200170,TC205411,TC225745,TC230281,TC218535,TC232976,TC225772,TC222431,TC204806,TC225006,TC208031,TC222471,TC208049,TC238137,TC222497,TC207406,TC202191,TC225060,TC221860,TC214659,TC207467,TC227795	207
GO:0008285	,TC221123,TC219966,TC220502,TC220503,TC223861,TC219236,TC219242,TC209485,TC200263,TC202979,TC206187,TC199447,TC204936,TC235692,TC221940,TC224503,TC201669,TC223924,TC220602,TC203626,TC221271,TC221274,TC203688,TC220677,TC223248,TC222622,TC202359,TC207664,TC227997,TC204334,TC231893,TC203729,TC213502,TC200428,TC203773,TC203774,TC203777,TC219424,TC229993,TC222755,TC225310,TC202453,TC205798,TC201856,TC222044,TC201881,TC234566,TC221475,TC201159,TC219501,TC219502,TC206404,TC206413,TC200555,TC220899,TC219579,TC219580,TC223462,TC199722,TC222151,TC222183,TC217657,TC219644,TC206565,TC233311,TC200686,TC200687,TC200688,TC200689,TC219678,TC200690,TC220227,TC202680,TC217705,TC205273,TC221604,TC227529,TC214421,TC201337,TC221667,TC207244,TC206619,TC200786,TC219777,TC230107,TC220370,TC225660,TC202002,TC222341,TC205388,TC227608,TC221730,TC201434,TC221766,TC207332,TC219827,TC221069,TC200897,TC220431,TC220433,TC203458,TC223792,TC219122,TC223041,TC213288,TC200195,TC215236,TC205489,TC221812,TC214607,TC221833,TC221834,TC202191,TC200908	114
GO:0009615	,TC221123,TC202941,TC222505,TC204954,TC220624,TC202306,TC202357,TC202358,TC207664,TC204334,TC203755,TC203778,TC202415,TC202416,TC220074,TC220075,TC224729,TC204410,TC220838,TC224060,TC221536,TC226879,TC200680,TC203251,TC222271,TC201337,TC220329,TC220352,TC219075,TC235424,TC201465,TC234106,TC204078,TC200878,TC219129,TC220481,TC225748,TC204803,TC221812,TC215273,TC234970,TC224415	42
GO:0045069	,TC221123,TC222555,TC201756,TC224099,TC222105,TC201939,TC234688,TC230710,TC223547,TC227575,TC204024,TC219864,TC214626	13
GO:0007010	,TC221123,TC221145,TC219971,TC219234,TC199401,TC202978,TC202979,TC199407,TC219280,TC206187,TC199434,TC199453,TC199464,TC199478,TC221970,TC234379,TC206977,TC233776,TC219367,TC223244,TC219370,TC219373,TC219374,TC219377,TC199500,TC219380,TC219381,TC199530,TC199550,TC199585,TC224600,TC204345,TC220715,TC220736,TC200462,TC220009,TC219490,TC219491,TC219496,TC203073,TC220091,TC220096,TC235169,TC211659,TC219500,TC218908,TC218972,TC220198,TC199789,TC199796,TC222154,TC205187,TC209807,TC201245,TC220924,TC224136,TC203966,TC203968,TC200626,TC219635,TC219636,TC200671,TC219673,TC219674,TC219675,TC219676,TC223552,TC199894,TC232781,TC228145,TC221624,TC200717,TC224259,TC200736,TC200738,TC211187,TC219026,TC202728,TC200049,TC219034,TC232853,TC222391,TC200820,TC200821,TC200871,TC200100,TC200117,TC203465,TC219124,TC219128,TC208707,TC225745,TC223075,TC199395,TC207471	95
GO:0006935	,TC221123,TC224488,TC223110,TC225832,TC219286,TC205534,TC202211,TC235670,TC228456,TC225126,TC204954,TC207521,TC237624,TC221987,TC206928,TC224570,TC209581,TC219356,TC225229,TC208249,TC208276,TC229917,TC231124,TC220735,TC221399,TC230502,TC220748,TC203778,TC220027,TC220028,TC208329,TC205798,TC202472,TC224729,TC222044,TC221415,TC207006,TC204485,TC220838,TC214278,TC218939,TC201952,TC222167,TC224875,TC227420,TC226879,TC209105,TC200680,TC202603,TC203279,TC220270,TC228846,TC204661,TC221667,TC231438,TC207260,TC230820,TC235424,TC224367,TC223714,TC204078,TC200878,TC204097,TC206004,TC220482,TC225772,TC221812,TC238137,TC221858,TC202191,TC221860,TC224415	72
GO:0006928	,TC221123,TC219971,TC219212,TC220569,TC220571,TC209495,TC202959,TC218616,TC202979,TC206187,TC202984,TC199438,TC199453,TC199464,TC235670,TC205590,TC204969,TC208189,TC201667,TC223909,TC203611,TC206258,TC223244,TC199500,TC199501,TC199552,TC229198,TC202335,TC225229,TC208276,TC201747,TC235036,TC231124,TC220736,TC201075,TC230502,TC206304,TC220748,TC203778,TC231182,TC205736,TC220047,TC218851,TC218862,TC218877,TC233185,TC208329,TC199679,TC201854,TC237860,TC207006,TC221461,TC220817,TC237137,TC220838,TC214278,TC203869,TC206424,TC218908,TC220141,TC202526,TC222880,TC199789,TC225465,TC204530,TC204531,TC224869,TC201209,TC221550,TC221563,TC201245,TC207151,TC220932,TC200612,TC201277,TC230708,TC219615,TC220964,TC219638,TC211089,TC200671,TC209105,TC200693,TC209145,TC220259,TC228820,TC220267,TC230045,TC199894,TC207902,TC222220,TC232781,TC222261,TC221624,TC207985,TC204661,TC204680,TC221667,TC207244,TC219760,TC199937,TC199944,TC202728,TC203389,TC226263,TC228238,TC200806,TC201471,TC200820,TC200821,TC204031,TC221020,TC200871,TC204097,TC200100,TC203465,TC208707,TC223021,TC220482,TC225745,TC221812,TC199395,TC204880,TC219902,TC219903	125
GO:0019079	,TC221123,TC225848,TC202357,TC202358,TC227912,TC219455,TC219477,TC220838,TC219626,TC226879,TC206565,TC227529,TC200794,TC201434,TC200878,TC203447,TC221812,TC215273,TC234970,TC200908	20
GO:0006874	,TC221123,TC205519,TC223183,TC202200,TC204954,TC225932,TC223297,TC220711,TC203778,TC203058,TC201813,TC209019,TC202516,TC201907,TC232663,TC200638,TC230741,TC226879,TC200680,TC200861,TC204078,TC200874,TC200878,TC223041,TC221812,TC202166,TC201549,TC224415	28
GO:0006887	,TC221123,TC219971,TC226409,TC225851,TC199453,TC221211,TC229838,TC223244,TC201053,TC220736,TC203778,TC220777,TC218851,TC220091,TC211655,TC207022,TC218908,TC228793,TC205187,TC201245,TC211027,TC219636,TC226879,TC223551,TC223552,TC219690,TC213049,TC199894,TC200717,TC211187,TC203383,TC202728,TC209272,TC202778,TC200820,TC200821,TC200843,TC200871,TC200878,TC223075,TC225015,TC222471,TC225060	43
GO:0019735	,TC221123,TC219937,TC219939,TC200953,TC227038,TC219966,TC200990,TC230322,TC200263,TC215300,TC222555,TC228456,TC225126,TC231726,TC237624,TC201697,TC224570,TC229807,TC208249,TC208276,TC201756,TC201767,TC211554,TC231124,TC221364,TC231182,TC216899,TC208329,TC207006,TC220838,TC224099,TC220152,TC222105,TC202584,TC201939,TC201952,TC224875,TC201227,TC201228,TC234688,TC221587,TC221589,TC230710,TC211053,TC211055,TC209873,TC226879,TC223547,TC202670,TC225593,TC211882,TC227575,TC223688,TC202758,TC235424,TC222328,TC232126,TC204024,TC236807,TC221022,TC224367,TC200878,TC219864,TC221097,TC221098,TC206004,TC223051,TC219181,TC223090,TC214626,TC204889,TC200923	72
GO:0008151	,TC221123,TC211365,TC219941,TC224492,TC221158,TC200203,TC223110,TC223121,TC209495,TC220596,TC222505,TC219292,TC219298,TC205537,TC229069,TC235651,TC199453,TC199458,TC199460,TC202249,TC235670,TC225124,TC221940,TC204220,TC207575,TC227123,TC231017,TC229867,TC227184,TC203666,TC226583,TC223244,TC236359,TC207678,TC224661,TC214104,TC221326,TC203729,TC221378,TC221379,TC213502,TC220736,TC221399,TC201076,TC230502,TC214181,TC220748,TC230510,TC200448,TC200449,TC209673,TC200451,TC200452,TC203799,TC206345,TC223345,TC220003,TC206368,TC210246,TC220023,TC220027,TC220028,TC218847,TC218851,TC220053,TC225315,TC212259,TC222044,TC201861,TC201893,TC201894,TC221441,TC201121,TC221475,TC226709,TC220838,TC214278,TC200532,TC200533,TC203107,TC218908,TC226790,TC199711,TC220150,TC218962,TC203187,TC218974,TC218979,TC222873,TC225423,TC222884,TC201904,TC222893,TC207802,TC222106,TC225453,TC202593,TC224800,TC222167,TC205191,TC205199,TC222183,TC201245,TC224118,TC200618,TC230708,TC203967,TC206513,TC207173,TC211053,TC219620,TC219621,TC206529,TC213747,TC203989,TC203990,TC219650,TC209105,TC219678,TC209145,TC226154,TC233375,TC220279,TC209186,TC222210,TC222213,TC222215,TC222243,TC205273,TC222271,TC222277,TC221622,TC221624,TC222292,TC201337,TC207244,TC200706,TC219710,TC219711,TC230843,TC211195,TC220310,TC200798,TC219024,TC202728,TC203389,TC230134,TC232832,TC199974,TC200073,TC219068,TC225662,TC222324,TC222355,TC222356,TC222357,TC205388,TC201404,TC201405,TC221735,TC228285,TC201428,TC201429,TC200801,TC200802,TC200820,TC200821,TC201483,TC219827,TC217145,TC229600,TC200871,TC230962,TC223749,TC219873,TC204097,TC226306,TC203447,TC220431,TC203476,TC219122,TC206021,TC203482,TC219131,TC203496,TC200167,TC200168,TC200169,TC225736,TC200190,TC200191,TC225754,TC206096,TC228331,TC235552,TC221812,TC232259,TC202185,TC221853,TC202191,TC204898,TC224434,TC224447,TC227795	204
GO:0007163	,TC221123,TC226409,TC219280,TC199434,TC199464,TC219367,TC219370,TC219373,TC219374,TC219377,TC199500,TC219380,TC219381,TC199530,TC199550,TC221441,TC220838,TC200542,TC199789,TC199796,TC218295,TC201209,TC200671,TC228145,TC200798,TC199937,TC200049,TC219034,TC225678,TC222391,TC224354,TC200855,TC200100,TC219128,TC225015,TC221812,TC199395	37
GO:0008584	,TC221126,TC211411,TC226545,TC211527,TC211528,TC222751,TC207083,TC224118,TC206599,TC199831,TC226240,TC204898,TC201578	13
GO:0042742	,TC206828,TC228451,TC222610,TC202478,TC230694,TC222880,TC201936,TC209131,TC222201,TC220300,TC220302,TC205381,TC214596	13
GO:0009617	,TC206828,TC203151,TC203907,TC203908,TC201323	5
GO:0007389	,TC207486,TC206866,TC209426,TC203607,TC224718,TC224764,TC216936,TC203233,TC225539,TC203482,TC224434	11
GO:0008015	,TC211363,TC204147,TC220529,TC223182,TC208110,TC225893,TC204954,TC227847,TC227870,TC207554,TC211443,TC207574,TC215411,TC226610,TC203041,TC202420,TC209739,TC219504,TC208400,TC218965,TC202527,TC201229,TC209807,TC207173,TC219635,TC200680,TC230778,TC233370,TC208562,TC222243,TC204661,TC230843,TC222379,TC207378,TC204078,TC223008,TC200187,TC200188,TC204800,TC225797,TC201510,TC201511,TC202183,TC237559	44
GO:0030866	,TC204147	1
GO:0007166	,TC211365,TC219962,TC219964,TC204186,TC200986,TC219970,TC209433,TC206103,TC223121,TC200271,TC200272,TC200275,TC219288,TC230389,TC206187,TC205534,TC202200,TC235670,TC202260,TC221987,TC217314,TC237644,TC224570,TC230402,TC220648,TC229157,TC202306,TC228523,TC222646,TC202335,TC228564,TC225229,TC208249,TC208276,TC207664,TC234441,TC201037,TC221365,TC227251,TC209631,TC203751,TC230502,TC220748,TC216899,TC222708,TC222709,TC203045,TC218838,TC203056,TC228601,TC222733,TC202411,TC222740,TC218877,TC208329,TC232531,TC199679,TC199680,TC232545,TC205008,TC225342,TC208362,TC225352,TC204410,TC224749,TC204457,TC207006,TC201121,TC204485,TC224012,TC227373,TC214278,TC230619,TC213687,TC233242,TC202555,TC201928,TC225451,TC201952,TC218295,TC221517,TC217657,TC224875,TC224113,TC200612,TC200649,TC219638,TC200650,TC200652,TC200653,TC219650,TC219658,TC216316,TC226879,TC203215,TC209105,TC200686,TC200687,TC200688,TC200689,TC230778,TC200690,TC200695,TC213013,TC199833,TC208500,TC208531,TC202670,TC202680,TC205233,TC222292,TC204661,TC207212,TC200704,TC219723,TC219724,TC223619,TC219760,TC199944,TC204702,TC222355,TC222356,TC222357,TC232126,TC222378,TC201465,TC207353,TC234106,TC224354,TC221047,TC221048,TC200878,TC204097,TC202817,TC220463,TC209383,TC205411,TC225744,TC225748,TC206096,TC222433,TC204803,TC208049,TC221838,TC221845,TC217982,TC204889,TC207467	148
GO:0009789	,TC200943,TC201723	2
GO:0042518	,TC200943,TC199521,TC199594,TC201723,TC222077,TC219795	6
GO:0000188	,TC200943,TC212714,TC207558,TC199521,TC232400,TC199594,TC201723,TC229226,TC222077,TC228107,TC221684,TC219795,TC199953,TC225663,TC204737	15
GO:0030308	,TC200943,TC205514,TC199483,TC224514,TC220602,TC220669,TC203688,TC199521,TC199594,TC201723,TC201025,TC201026,TC201027,TC201028,TC201030,TC220706,TC222755,TC222077,TC213677,TC204528,TC203913,TC207151,TC236617,TC205954,TC199866,TC219795,TC221739,TC199396,TC204896,TC219911	30
GO:0000003	,TC200943,TC200978,TC219274,TC199425,TC223183,TC201625,TC202354,TC201723,TC201734,TC220005,TC219484,TC218859,TC220076,TC201871,TC222073,TC236531,TC203126,TC202512,TC209094,TC220195,TC201907,TC201258,TC200626,TC220347,TC221002,TC204021,TC200825,TC200844,TC221058,TC219111,TC206090,TC202166	32
GO:0045449	,TC200943,TC203509,TC206866,TC206195,TC220602,TC199521,TC222682,TC199594,TC202376,TC201723,TC214104,TC201023,TC221371,TC221372,TC214181,TC226677,TC210267,TC218833,TC199646,TC222755,TC205009,TC221402,TC222077,TC221441,TC206486,TC221511,TC203233,TC203273,TC208571,TC207923,TC221631,TC221632,TC227562,TC206606,TC200798,TC203349,TC219795,TC220376,TC220379,TC237404,TC203405,TC204069,TC224390,TC223031,TC205492,TC204898,TC201569	47
GO:0019932	,TC200943,TC199521,TC199594,TC201723,TC222077,TC219795	6
GO:0009792	,TC200943,TC200978,TC219274,TC199402,TC219284,TC199425,TC223183,TC199451,TC202269,TC201625,TC224547,TC220636,TC220637,TC202354,TC201723,TC201734,TC214104,TC221388,TC220741,TC220742,TC220759,TC219439,TC220799,TC220005,TC219484,TC202405,TC218859,TC203075,TC220076,TC201841,TC201871,TC222073,TC220817,TC201178,TC200535,TC200559,TC203126,TC219579,TC219580,TC220146,TC202512,TC220165,TC203193,TC225402,TC209094,TC220195,TC220198,TC201907,TC222184,TC201258,TC200626,TC219644,TC225551,TC222261,TC221610,TC221611,TC221676,TC200786,TC219793,TC220347,TC204021,TC200825,TC200826,TC221013,TC219824,TC219825,TC219826,TC200844,TC221058,TC200887,TC200890,TC219111,TC202125,TC202126,TC202166,TC200922,TC201589	77
GO:0042325	,TC200943,TC201723,TC203215	3
GO:0045595	,TC200943,TC221235,TC209567,TC206262,TC199521,TC199594,TC201723,TC201831,TC222077,TC221441,TC208571,TC206606,TC200798,TC219795,TC221754,TC203405	16
GO:0002009	,TC200943,TC201723,TC201053,TC213520,TC206362,TC221452,TC221454,TC200583,TC220195,TC221517,TC207922,TC201383,TC200786	13
GO:0006275	,TC200943,TC199521,TC199594,TC201723,TC201734,TC203706,TC222077,TC203126,TC200585,TC225402,TC219795	11
GO:0010119	,TC200943,TC201723	2
GO:0030111	,TC200943,TC199521,TC199594,TC201723,TC222077,TC225581,TC199900,TC219795,TC219024,TC220431,TC219122	11
GO:0008380	,TC200943,TC220523,TC220528,TC223100,TC219230,TC223129,TC220599,TC219271,TC221911,TC206910,TC221225,TC220600,TC216745,TC220684,TC223271,TC199521,TC202300,TC223292,TC223293,TC199573,TC199594,TC201723,TC227944,TC204343,TC201046,TC200482,TC203035,TC203036,TC203037,TC220039,TC203061,TC199660,TC202463,TC201841,TC205071,TC222077,TC231200,TC224782,TC203820,TC200510,TC200511,TC201176,TC200524,TC200525,TC201187,TC200530,TC200531,TC201190,TC220178,TC201937,TC201205,TC200634,TC205942,TC205966,TC199855,TC202676,TC201313,TC203341,TC219795,TC219798,TC219799,TC220352,TC222330,TC221761,TC219800,TC219803,TC221030,TC221057,TC221060,TC220440,TC220441,TC220442,TC202897,TC204876,TC204877,TC201556	76
GO:0006672	,TC200943,TC199521,TC199594,TC201723,TC202453,TC222077,TC214443,TC219795,TC220431,TC220433,TC219122	11
GO:0040008	,TC200943,TC203566,TC199521,TC199594,TC201723,TC222077,TC219793,TC219795,TC227688	9
GO:0009723	,TC200943,TC201723	2
GO:0030155	,TC200943,TC206226,TC199521,TC199594,TC201723,TC227251,TC203765,TC222077,TC221667,TC219795,TC202766	11
GO:0009926	,TC200943,TC201723	2
GO:0010033	,TC200943,TC199521,TC199594,TC201723,TC222077,TC206486,TC212332,TC220932,TC228187,TC219795	10
GO:0006461	,TC200943,TC227065,TC226409,TC202918,TC219234,TC199404,TC199409,TC222555,TC221211,TC204242,TC223919,TC223920,TC226500,TC229887,TC200377,TC200379,TC200381,TC229164,TC202351,TC201723,TC201756,TC235077,TC201040,TC201053,TC220762,TC219490,TC219491,TC219496,TC205774,TC222786,TC201802,TC201814,TC201816,TC232577,TC201860,TC235169,TC224754,TC221451,TC219500,TC224099,TC226033,TC218972,TC220189,TC222105,TC201939,TC218295,TC234688,TC200606,TC219614,TC219619,TC220951,TC223507,TC220964,TC223547,TC203231,TC203232,TC202600,TC220271,TC205996,TC207917,TC222243,TC221629,TC200704,TC205317,TC205318,TC202778,TC208661,TC225678,TC205380,TC205385,TC204024,TC224354,TC221020,TC219864,TC200103,TC221097,TC221098,TC202829,TC202850,TC202148,TC225015,TC221822,TC201503,TC199397,TC221838,TC214626,TC221849,TC202180,TC201533	89
GO:0006445	,TC200943,TC221171,TC221172,TC219274,TC221959,TC221220,TC200369,TC199521,TC228529,TC222682,TC199594,TC201720,TC201723,TC208276,TC229951,TC210263,TC218838,TC208362,TC222024,TC205054,TC222073,TC222077,TC221439,TC221440,TC207006,TC233342,TC220247,TC220248,TC220250,TC211860,TC219710,TC219711,TC219795,TC202717,TC202852	35
GO:0006940	,TC211369,TC202590,TC230777	3
GO:0006812	,TC211369,TC205519,TC210061,TC223183,TC206952,TC208958,TC199588,TC221347,TC233180,TC221409,TC221460,TC205832,TC203150,TC201907,TC228080,TC220932,TC200638,TC230777,TC224281,TC202026,TC205373,TC202815,TC202816,TC202166	24
GO:0006813	,TC211369,TC236946,TC205519,TC214703,TC206911,TC216706,TC214021,TC226556,TC208958,TC204344,TC203716,TC233814,TC209649,TC233180,TC221443,TC205832,TC215653,TC228080,TC206507,TC200638,TC237272,TC230777,TC211812,TC230829,TC236031,TC219062,TC207378,TC215241,TC201562,TC221899,TC237559	31
GO:0007218	,TC200944,TC223845,TC210072,TC202212,TC208110,TC216768,TC210168,TC202335,TC224709,TC210389,TC202590,TC225482,TC217657,TC206565,TC205927,TC202619,TC222977,TC211819,TC227529,TC214421,TC204681,TC230811,TC234103,TC208772,TC212685,TC225042,TC207406,TC217222	28
GO:0006610	,TC219931,TC219932,TC224002,TC224003	4
